Label,area_0,area_1,area_2,area_3,area_4
Parasitized,247.5,13934.5,0,0,0
Parasitized,11224,0,0,0,0
Parasitized,154.5,11479,0,0,0
Parasitized,194.5,33,14346,0,0
Parasitized,9482.5,0,0,0,0
Parasitized,43.5,16287.5,0,0,0
Parasitized,80.5,13858,0,0,0
Parasitized,16.5,12423.5,0,0,0
Parasitized,20.5,14607,0,0,0
Parasitized,65.5,10087,0,0,0
Parasitized,40.5,14544,0,0,0
Parasitized,38,14761,0,0,0
Parasitized,80.5,14235.5,0,0,0
Parasitized,19.5,11161,0,0,0
Parasitized,167.5,2,379.5,38,0
Parasitized,2,26,96,29.5,10891
Parasitized,4038.5,0,0,0,0
Parasitized,12,13,133.5,5.5,136.5
Parasitized,10,2209.5,209,7,16.5
Parasitized,102.5,86,2251,0,0
Parasitized,1.5,5.5,2,137.5,16.5
Parasitized,619.5,5.5,0,0.5,2500
Parasitized,47,18,1896,1.5,0
Parasitized,5690,6889,0,0,0
Parasitized,209.5,10.5,1.5,1.5,0
Parasitized,143,91,9.5,7,0.5
Parasitized,9,4628.5,0,0,0
Parasitized,89,92,5960,8236,0
Parasitized,273,0,42.5,0.5,937.5
Parasitized,151,20,0,2842.5,0
Parasitized,70.5,0,8.5,3,0.5
Parasitized,3,51,18,5087.5,79.5
Parasitized,1,5402.5,8022.5,0,0
Parasitized,2496.5,9728,12146,0,0
Parasitized,87.5,60,12209,0,0
Parasitized,2701.5,190.5,62,6,729.5
Parasitized,48.5,4,3,0.5,0
Parasitized,61,449.5,220.5,1692.5,0
Parasitized,5355.5,11786.5,0,0,0
Parasitized,174,70.5,174.5,241,66.5
Parasitized,0,60,0,8.5,119
Parasitized,0,0,61,0,5.5
Parasitized,124,369,4,6448.5,11007
Parasitized,0.5,1.5,1.5,248.5,29
Parasitized,297,5.5,0,4,433.5
Parasitized,66,8.5,55.5,49,15
Parasitized,2,77.5,12.5,404,14.5
Parasitized,12.5,12.5,0.5,3,0
Parasitized,0,2,7,2,641
Parasitized,2,30,1.5,10.5,480.5
Parasitized,0,111,4331,0,0
Parasitized,12.5,75,145.5,294,27.5
Parasitized,0,0,0,0,0.5
Parasitized,85.5,2087.5,0,0,0
Parasitized,1626,4,1472.5,14245.5,0
Parasitized,20,183.5,2438,0,0
Parasitized,134,210.5,509,19,20.5
Parasitized,744,1159.5,2123,8544,0
Parasitized,2,7098,14987,0,0
Parasitized,51.5,391,0.5,650,1.5
Parasitized,0,168,21,190,259
Parasitized,5482.5,9542.5,0,0,0
Parasitized,1760,350,0,3,935.5
Parasitized,2,5.5,3638.5,9,8.5
Parasitized,186,15,5.5,107.5,0
Parasitized,3,47.5,1397.5,0,0
Parasitized,48.5,2,16,1,0
Parasitized,24,93.5,47.5,0,0
Parasitized,68.5,8.5,0,0,1.5
Parasitized,0.5,13,19,1705,84
Parasitized,52,5766,8006.5,0,0
Parasitized,7580,10065.5,0,0,0
Parasitized,0,1.5,4343.5,11706,0
Parasitized,5149,10459,0,0,0
Parasitized,16,19,0,4.5,1127
Parasitized,27.5,364.5,5655.5,47,9721.5
Parasitized,3575.5,1726,0,0,0
Parasitized,279,1020,11262,0,0
Parasitized,25,8,0.5,236,34
Parasitized,5.5,1.5,5.5,0.5,0.5
Parasitized,38,0.5,0,17.5,0
Parasitized,464,6961,9153,0,0
Parasitized,15,0.5,5.5,1177.5,12.5
Parasitized,16.5,23.5,5.5,3,0.5
Parasitized,2,2649.5,6355.5,0,0
Parasitized,47,12,1.5,0,0.5
Parasitized,2,447,41,11.5,1086.5
Parasitized,6884,9403,0,0,0
Parasitized,165,5290,10543,0,0
Parasitized,72.5,255,2607,0,0
Parasitized,5870,9983,0,0,0
Parasitized,0,0,4125,0,1684.5
Parasitized,536.5,593.5,3,6906.5,0
Parasitized,1926,613,5.5,472,9653.5
Parasitized,43,5.5,0,0,0
Parasitized,12,6987,11924.5,0,0
Parasitized,1449,6769,8490,0,0
Parasitized,0,11.5,3443.5,312,0
Parasitized,878.5,56.5,3,21,0.5
Parasitized,0,2,5487.5,378.5,9939
Parasitized,5983.5,12798.5,0,0,0
Parasitized,208.5,1628,9013.5,11631.5,0
Parasitized,0,4151.5,9061,0,0
Parasitized,214,5432.5,11793.5,0,0
Parasitized,30.5,329.5,10,5.5,156
Parasitized,7207,8922,0,0,0
Parasitized,130.5,352.5,14139,0,0
Parasitized,0,33,7,0,15
Parasitized,96,15,12024,0,0
Parasitized,104,157,13131.5,0,0
Parasitized,30.5,12007,0,0,0
Parasitized,9,19.5,1.5,14,118.5
Parasitized,12.5,189.5,177,11680.5,0
Parasitized,287,16.5,2,20,459.5
Parasitized,54,2,2106,1699,7
Parasitized,235,46.5,6544.5,8714.5,0
Parasitized,172.5,140,15,14983,0
Parasitized,5207,7035.5,0,0,0
Parasitized,9994.5,0,0,0,0
Parasitized,65,30.5,30.5,2,2
Parasitized,7430,72,65,11258.5,0
Parasitized,160,280,6032,13859,0
Parasitized,234,10940,0,0,0
Parasitized,55.5,27,19,0,2
Parasitized,228,115.5,11029,0,0
Parasitized,22,1170.5,566,1432.5,172.5
Parasitized,826,12193.5,0,0,0
Parasitized,2507.5,0,0,0,0
Parasitized,363,15.5,9,40,547
Parasitized,4,924.5,2.5,1,3228
Parasitized,1565,0,0,0,0
Parasitized,100,168.5,14162,0,0
Parasitized,126.5,95,233.5,0,6693.5
Parasitized,244.5,12772,0,0,0
Parasitized,10,2,251,8.5,4
Parasitized,51.5,1425,3772.5,12787.5,0
Parasitized,2,8.5,19.5,2,20
Parasitized,4,2,77.5,366.5,57.5
Parasitized,180,741,32,5.5,2714.5
Parasitized,0,2,4354.5,10100.5,0
Parasitized,4756.5,9577.5,0,0,0
Parasitized,10044.5,0,0,0,0
Parasitized,11,79,585.5,51,37
Parasitized,382,12646.5,0,0,0
Parasitized,5626,9183,0,0,0
Parasitized,7,4,15,0.5,2
Parasitized,129.5,6189,14126,0,0
Parasitized,210,10927.5,0,0,0
Parasitized,312.5,24,34.5,2090,25.5
Parasitized,5.5,16,1,0,15
Parasitized,5.5,8.5,17.5,23,23
Parasitized,6.5,0,2.5,11.5,10
Parasitized,10089,0,0,0,0
Parasitized,7418.5,10181.5,0,0,0
Parasitized,151.5,12.5,2,275.5,18
Parasitized,93.5,16,14002,0,0
Parasitized,12.5,11.5,0,12,0.5
Parasitized,21,41.5,12403.5,0,0
Parasitized,838.5,3254,9431.5,0,0
Parasitized,4,0,11,4078,7
Parasitized,28.5,5953,13281.5,0,0
Parasitized,101,7054,10622.5,0,0
Parasitized,370.5,21,56.5,8.5,18
Parasitized,186,20,11,7377.5,10988.5
Parasitized,114.5,10,92,210.5,16187
Parasitized,2,10607.5,0,0,0
Parasitized,207,304,3.5,3700.5,0
Parasitized,129.5,6848,10351,0,0
Parasitized,50.5,141.5,12616,0,0
Parasitized,4100,0,0,0,0
Parasitized,213.5,5047.5,10326,0,0
Parasitized,347,0,229,15,0
Parasitized,12,0.5,0.5,0,0
Parasitized,77.5,449,17.5,1004.5,0
Parasitized,1124.5,7338.5,9835.5,0,0
Parasitized,123.5,24,7096.5,0,0
Parasitized,3428,144,8761,0,0
Parasitized,478,3029.5,10073,0,0
Parasitized,6567.5,9916.5,0,0,0
Parasitized,12.5,10.5,2,32.5,338
Parasitized,1,0,8,4,6714
Parasitized,34,11,51.5,3.5,12
Parasitized,30.5,106.5,12368,0,0
Parasitized,0,205.5,0.5,0.5,0.5
Parasitized,4546,8829.5,0,0,0
Parasitized,86,213.5,7895,10270.5,0
Parasitized,32.5,3,10.5,0.5,25.5
Parasitized,43,308.5,0,6,865.5
Parasitized,0,1850,2514.5,0,0
Parasitized,1918,140,391.5,87,10654
Parasitized,0,6,10.5,10,5186.5
Parasitized,17.5,306,6109.5,9587.5,0
Parasitized,4633.5,8459.5,0,0,0
Parasitized,22,46.5,26,2,6
Parasitized,0.5,5,2,1537,33.5
Parasitized,8.5,5028,0,0,0
Parasitized,597,2,2,3338,0
Parasitized,112,386,12.5,8,153.5
Parasitized,0,0,0,11,1
Parasitized,191,0.5,0.5,7.5,1073
Parasitized,5.5,4377.5,10206,0,0
Parasitized,7,2,0.5,0,317
Parasitized,133,84.5,1857,8405,10641
Parasitized,99.5,191.5,18,43,5445
Parasitized,4211.5,6133.5,0,0,0
Parasitized,25.5,238.5,21.5,3093.5,85
Parasitized,0,2.5,1276,51,278.5
Parasitized,4,4683.5,9086.5,0,0
Parasitized,63,5,113,3.5,32
Parasitized,209,1,31,1329,1572.5
Parasitized,0.5,0,6.5,1,322.5
Parasitized,5,227,6204,14560,0
Parasitized,8.5,16.5,0.5,0.5,67.5
Parasitized,2.5,77,1,290.5,1.5
Parasitized,1121.5,245,2377,10231.5,0
Parasitized,321.5,4,13.5,38.5,2012
Parasitized,18.5,4,1,286,4886
Parasitized,7946.5,9752.5,0,0,0
Parasitized,123,57,11,9.5,12.5
Parasitized,2,24,0,4689.5,10424
Parasitized,209,6836.5,9609,0,0
Parasitized,6062,8283.5,0,0,0
Parasitized,75,6666,10062,0,0
Parasitized,11.5,1141,7,13,4
Parasitized,7864.5,9418.5,0,0,0
Parasitized,5.5,8.5,153.5,36,2
Parasitized,37.5,95.5,136,74,11813.5
Parasitized,426.5,1,972,9822.5,0
Parasitized,400,209,134,35.5,5.5
Parasitized,4397.5,73,4,56,8764
Parasitized,9.5,4,1.5,1473.5,0
Parasitized,7,34.5,16,45,51
Parasitized,11,4454.5,8678,0,0
Parasitized,4,4,59,55.5,5.5
Parasitized,7.5,4,2,4,910.5
Parasitized,4508.5,5.5,236.5,11461.5,0
Parasitized,0,2,210.5,0,476.5
Parasitized,7682,10672.5,0,0,0
Parasitized,186.5,351.5,12336.5,0,0
Parasitized,114.5,182.5,9692,0,0
Parasitized,3021,5.5,8806.5,0,0
Parasitized,6007,11060.5,0,0,0
Parasitized,5.5,6,6,364.5,16
Parasitized,4578,9793,0,0,0
Parasitized,5057,9419,0,0,0
Parasitized,2,89,7882,11333,0
Parasitized,18.5,507,2,2,19
Parasitized,46.5,2.5,23,0,0
Parasitized,908,54.5,0,0,0
Parasitized,0,10,0,1.5,928.5
Parasitized,14026.5,0,0,0,0
Parasitized,2,4168,169,9648.5,0
Parasitized,1237,22.5,10164.5,0,0
Parasitized,17,28.5,164.5,251,45.5
Parasitized,1968,0,0,0,0
Parasitized,37.5,6488,11191,0,0
Parasitized,0,5.5,3.5,5289,0
Parasitized,117,6,66,10280,0
Parasitized,0,5,73.5,0.5,122.5
Parasitized,3,6.5,0,3,0
Parasitized,0,14.5,118,6,5790
Parasitized,0.5,9,6,5,0
Parasitized,7,35.5,15,25,9442.5
Parasitized,123,20.5,37.5,5,2773.5
Parasitized,0.5,0.5,286.5,52.5,12
Parasitized,1573.5,0,2.5,0,0
Parasitized,29,23.5,9.5,7,5.5
Parasitized,66,4,2808.5,0,0
Parasitized,165,2,31,12446,0
Parasitized,1.5,1.5,0.5,11.5,4.5
Parasitized,0.5,284,10800,0,0
Parasitized,12.5,2,10,45,20
Parasitized,33,0,4,0.5,0.5
Parasitized,18.5,62.5,33,7,9
Parasitized,0.5,0.5,22.5,0.5,0.5
Parasitized,0.5,16.5,720,194,8989
Parasitized,10,2,67.5,12.5,14
Parasitized,283,4,11,24,3
Parasitized,25,0,1.5,22,0.5
Parasitized,4,8592,0,0,0
Parasitized,0,3.5,31,58,1501.5
Parasitized,0,19,10.5,4,2097.5
Parasitized,1,348,29,20.5,664
Parasitized,93,0,0.5,76.5,230
Parasitized,30,56,190.5,2,12
Parasitized,15.5,3,38,7,24.5
Parasitized,0,5.5,3210,8690,0
Parasitized,706.5,644.5,5.5,2,2965.5
Parasitized,4212.5,7815.5,0,0,0
Parasitized,8.5,5.5,47,2116,61
Parasitized,4,5535.5,9403.5,0,0
Parasitized,3746.5,11200.5,0,0,0
Parasitized,2,5.5,6090.5,0,0
Parasitized,0,102,0,0.5,0
Parasitized,150.5,4462,8111.5,0,0
Parasitized,59.5,104,16.5,129,62.5
Parasitized,4,13.5,21.5,34.5,10343.5
Parasitized,5,1515,30,6588,0
Parasitized,3395,8.5,390.5,32.5,13459
Parasitized,497,0,4,0.5,0
Parasitized,5177,9470,0,0,0
Parasitized,135.5,1230,2326,11151.5,0
Parasitized,6,3,0,0,2.5
Parasitized,61.5,31.5,2,8,378.5
Parasitized,88,41,13.5,8.5,0
Parasitized,217.5,2353.5,7351,9587.5,0
Parasitized,11,24.5,31.5,1.5,1.5
Parasitized,149,7,2,4135,12123.5
Parasitized,0,0,4302,9472,0
Parasitized,1,3587,10405,0,0
Parasitized,4065,7602,0,0,0
Parasitized,1318.5,9502,0,0,0
Parasitized,4,2,2,1202.5,20.5
Parasitized,6274.5,9121.5,0,0,0
Parasitized,199.5,170.5,0,1801,25
Parasitized,23.5,3293,8951.5,0,0
Parasitized,47,25,155,177,7
Parasitized,55,158,5.5,1918,8107
Parasitized,263,5317.5,57,130.5,9036
Parasitized,5420.5,10338.5,0,0,0
Parasitized,88.5,26,13,21,7
Parasitized,7.5,139.5,258,325.5,3.5
Parasitized,10,344,4,292,7
Parasitized,0,3512.5,150.5,10462,0
Parasitized,4,40,805.5,7,0.5
Parasitized,5572,9256,0,0,0
Parasitized,0.5,0,3106,0,0
Parasitized,3.5,216.5,32.5,0,3388.5
Parasitized,0,81.5,4984.5,111,8007
Parasitized,5080.5,8659.5,0,0,0
Parasitized,85,85,2,150,4788
Parasitized,1268,3,7214.5,10864.5,0
Parasitized,1310,1155.5,0.5,232,0
Parasitized,9.5,4,0,2.5,226
Parasitized,370,10323,0,0,0
Parasitized,189.5,12087,0,0,0
Parasitized,358,7990,7.5,16598.5,0
Parasitized,5472.5,8548.5,0,0,0
Parasitized,3333,0,0,0,0
Parasitized,16.5,0.5,1537.5,435.5,19
Parasitized,30.5,13,15,100.5,118
Parasitized,2,2578.5,8097.5,0,0
Parasitized,1802,1425.5,7897.5,0,0
Parasitized,267.5,11774.5,0,0,0
Parasitized,22.5,158,254.5,13.5,3229.5
Parasitized,26.5,610.5,1429.5,1806,207
Parasitized,0.5,0,0,2,33.5
Parasitized,1.5,0.5,0.5,2.5,3.5
Parasitized,16,90,47.5,9.5,1717
Parasitized,195,4691,10946.5,0,0
Parasitized,284,11608,0,0,0
Parasitized,2160.5,671.5,7858,0,0
Parasitized,4828,9114,0,0,0
Parasitized,747,6,66.5,5.5,65
Parasitized,0,1.5,995.5,5,55.5
Parasitized,7,0.5,0.5,853.5,34.5
Parasitized,31,849,40.5,23.5,92
Parasitized,2,4,201,3,34
Parasitized,3005,0,0,0,0
Parasitized,0,3949.5,0,0,0
Parasitized,4432.5,10579.5,0,0,0
Parasitized,10,13179.5,0,0,0
Parasitized,17,2,162,42.5,2961.5
Parasitized,433.5,2962,155,73,10728.5
Parasitized,79.5,2969,100,10027.5,0
Parasitized,5298,8258.5,0,0,0
Parasitized,17.5,80,27.5,0,17.5
Parasitized,18,2012.5,1489,13546.5,0
Parasitized,442,135,10081,0,0
Parasitized,3363.5,156.5,251,9607.5,0
Parasitized,0,15,2869,0,0
Parasitized,8.5,379,0.5,0.5,819
Parasitized,3499.5,0,0,0,0
Parasitized,1.5,1.5,3025.5,7976.5,10541.5
Parasitized,3445,154,7,10450.5,0
Parasitized,4,91,138.5,0,0.5
Parasitized,4085,7104,0,0,0
Parasitized,15096,0,0,0,0
Parasitized,271,7500.5,9721,0,0
Parasitized,13,4,1081,0.5,622
Parasitized,5.5,6502.5,8922,0,0
Parasitized,0.5,3,2,13.5,0
Parasitized,17,0,0.5,2.5,0.5
Parasitized,64.5,23,179.5,1423,68.5
Parasitized,0,17.5,6072.5,0,0
Parasitized,0,28,7297,223,12318
Parasitized,31.5,226.5,2,5.5,4416
Parasitized,18,1.5,5,11,16
Parasitized,0,9.5,8.5,14,42
Parasitized,349.5,74.5,8.5,10304.5,0
Parasitized,0,19,2566.5,0,0
Parasitized,133.5,35.5,509,618,60
Parasitized,145,5998.5,9795,0,0
Parasitized,2,0.5,0.5,0,9072.5
Parasitized,6612.5,10040.5,0,0,0
Parasitized,2.5,7951.5,12100.5,0,0
Parasitized,56.5,374,4843,9598.5,0
Parasitized,2,243,10055,0,0
Parasitized,10,216.5,2967,0,0
Parasitized,262.5,1859,9.5,0.5,0
Parasitized,91,230.5,1665,0,0
Parasitized,0.5,3047,0,0,0
Parasitized,95.5,14,17.5,5.5,9563.5
Parasitized,70.5,51,16,239,10320.5
Parasitized,798,5.5,2216.5,0,0
Parasitized,2.5,3838,7383,0,0
Parasitized,69,2,2,139,45
Parasitized,13,2,4,7,4.5
Parasitized,83,179,4868.5,0,0
Parasitized,22.5,2,1859,3950,157.5
Parasitized,101.5,114,4,7.5,1
Parasitized,188.5,3342,0,0,0
Parasitized,2.5,393.5,0,0.5,278.5
Parasitized,2,4,123.5,4330,9832
Parasitized,57,1,0,9,5111
Parasitized,322.5,14437.5,0,0,0
Parasitized,7.5,1413,2,218,130.5
Parasitized,6,200,15,254.5,9056
Parasitized,215,7210,9214,0,0
Parasitized,275,17.5,2,8105.5,13688.5
Parasitized,18,0,16.5,1.5,3.5
Parasitized,145.5,62.5,1851.5,0,0
Parasitized,10,1.5,20.5,4,15
Parasitized,5123,8887,0,0,0
Parasitized,5514,8856,0,0,0
Parasitized,168,345.5,361.5,16,0
Parasitized,192,4626,10255.5,0,0
Parasitized,237,24,98,34,29.5
Parasitized,168,10776.5,0,0,0
Parasitized,35,50,14406.5,0,0
Parasitized,71,14318,0,0,0
Parasitized,124.5,84,15713,0,0
Parasitized,16.5,10303.5,0,0,0
Parasitized,152.5,202.5,12686,0,0
Parasitized,17.5,138,15314,0,0
Parasitized,27,12667.5,0,0,0
Parasitized,195.5,14596,0,0,0
Parasitized,13326,0,0,0,0
Parasitized,17301,0,0,0,0
Parasitized,160,13681.5,0,0,0
Parasitized,178.5,19480,0,0,0
Parasitized,61,90,12494,0,0
Parasitized,125.5,12838,0,0,0
Parasitized,44,140.5,39,14350.5,0
Parasitized,14534,0,0,0,0
Parasitized,138,12023,0,0,0
Parasitized,126.5,16437.5,0,0,0
Parasitized,142,8.5,14325,0,0
Parasitized,117,8893.5,0,0,0
Parasitized,12434.5,0,0,0,0
Parasitized,112.5,152,12337,0,0
Parasitized,148,53,2,2,14876.5
Parasitized,142.5,18823,0,0,0
Parasitized,0,17794.5,0,0,0
Parasitized,8.5,13,111,16454,0
Parasitized,182,16527.5,0,0,0
Parasitized,198.5,14815.5,0,0,0
Parasitized,126,17220,0,0,0
Parasitized,39,151.5,136.5,15840,0
Parasitized,15,93.5,70,13981.5,0
Parasitized,24,167.5,10558,0,0
Parasitized,169,16728.5,0,0,0
Parasitized,161.5,14347,0,0,0
Parasitized,132,18416,0,0,0
Parasitized,167,44.5,17639.5,0,0
Parasitized,20,8.5,144.5,11,86
Parasitized,154,16417,0,0,0
Parasitized,21.5,184,429,12696,0
Parasitized,187,15732,0,0,0
Parasitized,16.5,191,15863.5,0,0
Parasitized,142.5,14000,0,0,0
Parasitized,164,14099.5,0,0,0
Parasitized,49,14233,0,0,0
Parasitized,82.5,12442.5,0,0,0
Parasitized,132.5,13977,0,0,0
Parasitized,111,12135,0,0,0
Parasitized,7721.5,0,0,0,0
Parasitized,134.5,15508.5,0,0,0
Parasitized,20,16.5,15357,0,0
Parasitized,152,10323.5,0,0,0
Parasitized,140,87,66,18119,0
Parasitized,197,10262,0,0,0
Parasitized,4,14393.5,0,0,0
Parasitized,184.5,12842.5,0,0,0
Parasitized,127,83.5,17300.5,0,0
Parasitized,55,40.5,15150.5,0,0
Parasitized,133.5,11360.5,0,0,0
Parasitized,146,18858,0,0,0
Parasitized,132.5,16138,0,0,0
Parasitized,11764.5,90,0,0,0
Parasitized,56.5,17681.5,0,0,0
Parasitized,77.5,15044.5,0,0,0
Parasitized,151.5,71.5,13469,0,0
Parasitized,14,148.5,14687.5,0,0
Parasitized,150,14959,0,0,0
Parasitized,39,10810.5,0,0,0
Parasitized,27.5,176,16.5,14213,0
Parasitized,46,129.5,52.5,19888,0
Parasitized,175,12551,0,0,0
Parasitized,127,6,14795,0,0
Parasitized,202,16344.5,0,0,0
Parasitized,163.5,16880.5,0,0,0
Parasitized,40.5,184,14563,0,0
Parasitized,14662,0,0,0,0
Parasitized,137,13511,0,0,0
Parasitized,112,10402,0,0,0
Parasitized,44.5,149,14954.5,0,0
Parasitized,11862,0,0,0,0
Parasitized,99,72.5,16033,0,0
Parasitized,176,14743.5,0,0,0
Parasitized,10479.5,0,0,0,0
Parasitized,185.5,12789.5,0,0,0
Parasitized,22.5,13756.5,0,0,0
Parasitized,203.5,95.5,251.5,153,16364
Parasitized,108.5,11612.5,0,0,0
Parasitized,22,10910.5,0,0,0
Parasitized,227,25,23.5,14984.5,0
Parasitized,42.5,14613.5,0,0,0
Parasitized,26,11898,0,0,0
Parasitized,114,0,146.5,11158,0
Parasitized,119.5,239,11955.5,0,0
Parasitized,23.5,14054.5,0,0,0
Parasitized,294.5,152.5,10067,0,0
Parasitized,8306,0,0,0,0
Parasitized,133.5,79,62,12863,0
Parasitized,10605.5,0,0,0,0
Parasitized,92.5,8984.5,0,0,0
Parasitized,176,263,260,217,26
Parasitized,68.5,215,12717,0,0
Parasitized,255.5,13224.5,0,0,0
Parasitized,190,15428.5,0,0,0
Parasitized,106.5,12489.5,0,0,0
Parasitized,173.5,14487,0,0,0
Parasitized,13652.5,0,0,0,0
Parasitized,351,48.5,17.5,9868.5,0
Parasitized,4,10121.5,0,0,0
Parasitized,6,2,12.5,264.5,15572.5
Parasitized,78.5,127,14971.5,0,0
Parasitized,246.5,11868.5,0,0,0
Parasitized,385.5,11234,0,0,0
Parasitized,284.5,11.5,380,13332,0
Parasitized,104,10928,0,0,0
Parasitized,245.5,91,14215,0,0
Parasitized,87,152,14519,0,0
Parasitized,175.5,126,131,8902.5,0
Parasitized,158,12301.5,0,0,0
Parasitized,199.5,11325,0,0,0
Parasitized,29,334,230,5.5,5931
Parasitized,14,489,10439.5,0,0
Parasitized,313,12213,0,0,0
Parasitized,313,10495.5,0,0,0
Parasitized,7,10732.5,0,0,0
Parasitized,172,45,10948,0,0
Parasitized,302,12806,0,0,0
Parasitized,174,7,11992.5,0,0
Parasitized,130.5,143,13216.5,0,0
Parasitized,227,11990,0,0,0
Parasitized,258,14321.5,0,0,0
Parasitized,57.5,16146,0,0,0
Parasitized,23.5,267.5,381.5,72,14304.5
Parasitized,351.5,12773,0,0,0
Parasitized,119.5,13938,0,0,0
Parasitized,257,13594.5,0,0,0
Parasitized,85.5,239,7999,0,0
Parasitized,77,189.5,11997,0,0
Parasitized,283.5,11484.5,0,0,0
Parasitized,259.5,10,12.5,13338.5,0
Parasitized,78.5,104,13787.5,0,0
Parasitized,257.5,15309,0,0,0
Parasitized,289,266.5,15,14279.5,0
Parasitized,99.5,109,12421.5,0,0
Parasitized,77,12964,0,0,0
Parasitized,254,20.5,13306,0,0
Parasitized,97.5,91.5,14737,0,0
Parasitized,28,14050.5,0,0,0
Parasitized,30,309.5,13194.5,0,0
Parasitized,197,16572.5,0,0,0
Parasitized,5.5,358.5,109.5,15854.5,0
Parasitized,131,14632,0,0,0
Parasitized,31.5,23,240,12379.5,0
Parasitized,943,39,18,11.5,14365
Parasitized,239,11.5,4,15048,0
Parasitized,211.5,98,14715,0,0
Parasitized,102.5,208,10803,0,0
Parasitized,181.5,14829.5,0,0,0
Parasitized,333,236,17433.5,0,0
Parasitized,225,15.5,16984.5,0,0
Parasitized,16233.5,0,0,0,0
Parasitized,61.5,83,122,14745.5,0
Parasitized,151.5,146,16890,0,0
Parasitized,17.5,14.5,18,303,16078.5
Parasitized,37,273,15896,0,0
Parasitized,2,5.5,317,29.5,399.5
Parasitized,36,342,8.5,178.5,5.5
Parasitized,131,15725.5,0,0,0
Parasitized,46,14526.5,0,0,0
Parasitized,355.5,91,14872,0,0
Parasitized,172,105.5,12230.5,0,0
Parasitized,8.5,225,17940,0,0
Parasitized,31.5,12959.5,0,0,0
Parasitized,104,73.5,15699,0,0
Parasitized,79,268.5,15252,0,0
Parasitized,16570.5,0,0,0,0
Parasitized,178.5,163,14429,0,0
Parasitized,7443,0,0,0,0
Parasitized,176,130,21008.5,0,0
Parasitized,110,16912.5,0,0,0
Parasitized,304,14388,0,0,0
Parasitized,76,237,15985,0,0
Parasitized,376.5,12.5,16,199.5,16371
Parasitized,6.5,12664.5,0,0,0
Parasitized,369,14512,0,0,0
Parasitized,196.5,949.5,9282.5,0,0
Parasitized,11,4,8,203.5,13941.5
Parasitized,131.5,92,14825,0,0
Parasitized,174.5,63,14398,0,0
Parasitized,292,26.5,17321,0,0
Parasitized,10,10412,0,0,0
Parasitized,14046,0,0,0,0
Parasitized,142,143.5,13976.5,0,0
Parasitized,167.5,13389.5,0,0,0
Parasitized,356.5,15004.5,0,0,0
Parasitized,108,30.5,13809.5,0,0
Parasitized,36.5,172,190.5,129.5,17155.5
Parasitized,285.5,15024,0,0,0
Parasitized,10631.5,0,0,0,0
Parasitized,157.5,3,13066,0,0
Parasitized,125.5,24.5,15858,0,0
Parasitized,220.5,127.5,14958.5,0,0
Parasitized,304,9362.5,0,0,0
Parasitized,43.5,161,121,14864.5,0
Parasitized,125.5,273.5,9352.5,0,0
Parasitized,341.5,44.5,14131,0,0
Parasitized,159,24.5,13840.5,0,0
Parasitized,210.5,14690,0,0,0
Parasitized,228.5,16144,0,0,0
Parasitized,39,13401.5,0,0,0
Parasitized,231,11423.5,0,0,0
Parasitized,99.5,37,284,15124,0
Parasitized,404.5,15013,0,0,0
Parasitized,212,169.5,15553,0,0
Parasitized,362,14719.5,0,0,0
Parasitized,15384.5,0,0,0,0
Parasitized,65,143.5,13319,0,0
Parasitized,299.5,16281.5,0,0,0
Parasitized,143.5,18.5,50.5,14565,0
Parasitized,304,11818,0,0,0
Parasitized,153.5,93.5,193.5,14641,0
Parasitized,16.5,59.5,11800,0,0
Parasitized,96,189,18517.5,0,0
Parasitized,761,145.5,47,220.5,56.5
Parasitized,68,270,128.5,16257.5,0
Parasitized,225.5,19562,0,0,0
Parasitized,173,31,15780,0,0
Parasitized,23,12.5,16067,0,0
Parasitized,283,12674.5,0,0,0
Parasitized,521.5,13207,0,0,0
Parasitized,141.5,121.5,71,13949,0
Parasitized,277,16982,0,0,0
Parasitized,314,17.5,12913,0,0
Parasitized,402.5,10241.5,0,0,0
Parasitized,206.5,14265,0,0,0
Parasitized,93,95.5,13988.5,0,0
Parasitized,35.5,21.5,16545.5,0,0
Parasitized,262,222.5,14912,0,0
Parasitized,45.5,332,2,10847,0
Parasitized,35,399.5,11646.5,0,0
Parasitized,189,17880.5,0,0,0
Parasitized,28,123,310,13502.5,0
Parasitized,225,10657.5,0,0,0
Parasitized,59.5,68.5,19,42.5,69.5
Parasitized,2,177,11823,0,0
Parasitized,10,319.5,13662.5,0,0
Parasitized,7,300.5,13891,0,0
Parasitized,396,16.5,14682,0,0
Parasitized,29.5,168,12876,0,0
Parasitized,190,127,16682,0,0
Parasitized,12,308,4,14953.5,0
Parasitized,11.5,22,11313,0,0
Parasitized,172,16190,0,0,0
Parasitized,219.5,142.5,14228.5,0,0
Parasitized,50,213.5,71.5,16252,0
Parasitized,51.5,191.5,15321.5,0,0
Parasitized,54.5,13385.5,0,0,0
Parasitized,79,152,12326.5,0,0
Parasitized,83,174,15266,0,0
Parasitized,31.5,49.5,51.5,14274.5,0
Parasitized,74,342.5,15031.5,0,0
Parasitized,31,13514.5,0,0,0
Parasitized,45.5,272,39,13563.5,0
Parasitized,34.5,10250,0,0,0
Parasitized,73,145.5,226,15181.5,0
Parasitized,278.5,31.5,68.5,11903,0
Parasitized,12.5,33.5,3,71,11216
Parasitized,77.5,14035.5,0,0,0
